pop,t,freq_O,freq_Y,freq_B,r_mean,r_O,r_Y,r_B
0,-1,0.3347,0.33,0.3353,4.4955,4.533014639976098,4.457575757575758,4.4953772740829105
0,0,0.3537,0.2987,0.3476,7.9994,7.9988690981057395,7.999330431871443,8.0
0,1,0.3146,0.3623,0.3231,8.0,8.0,8.0,8.0
0,2,0.3207,0.3814,0.2979,8.0,8.0,8.0,8.0
0,3,0.3406,0.3496,0.3098,8.0,8.0,8.0,8.0
0,4,0.351,0.3114,0.3376,8.0,8.0,8.0,8.0
0,5,0.3655,0.3116,0.3229,8.0,8.0,8.0,8.0
0,6,0.376,0.3283,0.2957,8.0,8.0,8.0,8.0
0,7,0.3377,0.3162,0.3461,8.0,8.0,8.0,8.0
0,8,0.2598,0.3271,0.4131,8.0,8.0,8.0,8.0
0,9,0.2504,0.3222,0.4274,8.0,8.0,8.0,8.0
0,10,0.2622,0.2995,0.4383,8.0,8.0,8.0,8.0
0,11,0.3158,0.2626,0.4216,8.0,8.0,8.0,8.0
0,12,0.3898,0.2605,0.3497,8.0,8.0,8.0,8.0
0,13,0.424,0.3188,0.2572,8.0,8.0,8.0,8.0
0,14,0.3797,0.384,0.2363,8.0,8.0,8.0,8.0
0,15,0.279,0.429,0.292,8.0,8.0,8.0,8.0
0,16,0.2446,0.4059,0.3495,8.0,8.0,8.0,8.0
0,17,0.2614,0.321,0.4176,8.0,8.0,8.0,8.0
0,18,0.3284,0.2604,0.4112,8.0,8.0,8.0,8.0
0,19,0.3982,0.2385,0.3633,8.0,8.0,8.0,8.0
0,20,0.4302,0.2977,0.2721,8.0,8.0,8.0,8.0
0,21,0.3786,0.3639,0.2575,8.0,8.0,8.0,8.0
0,22,0.2657,0.4105,0.3238,8.0,8.0,8.0,8.0
0,23,0.2376,0.3909,0.3715,8.0,8.0,8.0,8.0
0,24,0.2912,0.2848,0.424,8.0,8.0,8.0,8.0
0,25,0.3524,0.243,0.4046,8.0,8.0,8.0,8.0
0,26,0.4208,0.2573,0.3219,8.0,8.0,8.0,8.0
0,27,0.4185,0.3259,0.2556,8.0,8.0,8.0,8.0
0,28,0.3598,0.3941,0.2461,8.0,8.0,8.0,8.0
0,29,0.2467,0.443,0.3103,8.0,8.0,8.0,8.0
0,30,0.2296,0.3996,0.3708,8.0,8.0,8.0,8.0
0,31,0.2939,0.2694,0.4367,8.0,8.0,8.0,8.0
0,32,0.3565,0.2231,0.4204,8.0,8.0,8.0,8.0
0,33,0.4273,0.247,0.3257,8.0,8.0,8.0,8.0
0,34,0.428,0.3105,0.2615,8.0,8.0,8.0,8.0
0,35,0.3676,0.3836,0.2488,8.0,8.0,8.0,8.0
0,36,0.2806,0.4163,0.3031,8.0,8.0,8.0,8.0
0,37,0.2562,0.3942,0.3496,8.0,8.0,8.0,8.0
0,38,0.3022,0.3067,0.3911,8.0,8.0,8.0,8.0
0,39,0.3494,0.2552,0.3954,8.0,8.0,8.0,8.0
0,40,0.3999,0.2857,0.3144,8.0,8.0,8.0,8.0
0,41,0.4,0.3315,0.2685,8.0,8.0,8.0,8.0
0,42,0.3392,0.3887,0.2721,8.0,8.0,8.0,8.0
0,43,0.2617,0.4214,0.3169,8.0,8.0,8.0,8.0
0,44,0.259,0.3711,0.3699,8.0,8.0,8.0,8.0
0,45,0.3043,0.2939,0.4018,8.0,8.0,8.0,8.0
0,46,0.3542,0.2444,0.4014,8.0,8.0,8.0,8.0
0,47,0.3766,0.2934,0.33,8.0,8.0,8.0,8.0
0,48,0.3909,0.3375,0.2716,8.0,8.0,8.0,8.0
0,49,0.3189,0.3918,0.2893,8.0,8.0,8.0,8.0
0,50,0.278,0.3994,0.3226,8.0,8.0,8.0,8.0
0,51,0.278,0.3486,0.3734,8.0,8.0,8.0,8.0
0,52,0.3281,0.281,0.3909,8.0,8.0,8.0,8.0
0,53,0.3757,0.2589,0.3654,8.0,8.0,8.0,8.0
0,54,0.391,0.3083,0.3007,8.0,8.0,8.0,8.0
0,55,0.3759,0.3509,0.2732,8.0,8.0,8.0,8.0
0,56,0.2914,0.3978,0.3108,8.0,8.0,8.0,8.0
0,57,0.2393,0.4062,0.3545,8.0,8.0,8.0,8.0
0,58,0.2539,0.346,0.4001,8.0,8.0,8.0,8.0
0,59,0.3158,0.2861,0.3981,8.0,8.0,8.0,8.0
0,60,0.3834,0.2633,0.3533,8.0,8.0,8.0,8.0
0,61,0.4166,0.2996,0.2838,8.0,8.0,8.0,8.0
0,62,0.3882,0.3544,0.2574,8.0,8.0,8.0,8.0
0,63,0.2975,0.4046,0.2979,8.0,8.0,8.0,8.0
0,64,0.2531,0.4,0.3469,8.0,8.0,8.0,8.0
0,65,0.2687,0.3279,0.4034,8.0,8.0,8.0,8.0
0,66,0.3207,0.2616,0.4177,8.0,8.0,8.0,8.0
0,67,0.3922,0.2493,0.3585,8.0,8.0,8.0,8.0
0,68,0.4271,0.2918,0.2811,8.0,8.0,8.0,8.0
0,69,0.3771,0.3531,0.2698,8.0,8.0,8.0,8.0
0,70,0.2852,0.4067,0.3081,8.0,8.0,8.0,8.0
0,71,0.2525,0.3981,0.3494,8.0,8.0,8.0,8.0
0,72,0.2837,0.3219,0.3944,8.0,8.0,8.0,8.0
0,73,0.3336,0.2693,0.3971,8.0,8.0,8.0,8.0
0,74,0.3953,0.2697,0.335,8.0,8.0,8.0,8.0
0,75,0.4072,0.3141,0.2787,8.0,8.0,8.0,8.0
0,76,0.3524,0.3735,0.2741,8.0,8.0,8.0,8.0
0,77,0.272,0.4067,0.3213,8.0,8.0,8.0,8.0
0,78,0.2702,0.3757,0.3541,8.0,8.0,8.0,8.0
0,79,0.3115,0.3008,0.3877,8.0,8.0,8.0,8.0
0,80,0.3542,0.2647,0.3811,8.0,8.0,8.0,8.0
0,81,0.4016,0.2857,0.3127,8.0,8.0,8.0,8.0
0,82,0.391,0.3325,0.2765,8.0,8.0,8.0,8.0
0,83,0.3306,0.3747,0.2947,8.0,8.0,8.0,8.0
0,84,0.2573,0.3998,0.3429,8.0,8.0,8.0,8.0
0,85,0.2759,0.3373,0.3868,8.0,8.0,8.0,8.0
0,86,0.323,0.2592,0.4178,8.0,8.0,8.0,8.0
0,87,0.3565,0.2635,0.38,8.0,8.0,8.0,8.0
0,88,0.3967,0.2969,0.3064,8.0,8.0,8.0,8.0
0,89,0.3871,0.348,0.2649,8.0,8.0,8.0,8.0
0,90,0.3194,0.3938,0.2868,8.0,8.0,8.0,8.0
0,91,0.2655,0.3994,0.3351,8.0,8.0,8.0,8.0
0,92,0.2777,0.3318,0.3905,8.0,8.0,8.0,8.0
0,93,0.3124,0.2799,0.4077,8.0,8.0,8.0,8.0
0,94,0.3737,0.2683,0.358,8.0,8.0,8.0,8.0
0,95,0.4074,0.2903,0.3023,8.0,8.0,8.0,8.0
0,96,0.3863,0.347,0.2667,8.0,8.0,8.0,8.0
0,97,0.3187,0.3948,0.2865,8.0,8.0,8.0,8.0
0,98,0.2678,0.3956,0.3366,8.0,8.0,8.0,8.0
0,99,0.2822,0.3391,0.3787,8.0,8.0,8.0,8.0
0,100,0.3237,0.2794,0.3969,8.0,8.0,8.0,8.0
0,101,0.383,0.2728,0.3442,8.0,8.0,8.0,8.0
0,102,0.401,0.2994,0.2996,8.0,8.0,8.0,8.0
0,103,0.3772,0.3626,0.2602,8.0,8.0,8.0,8.0
0,104,0.3145,0.4097,0.2758,8.0,8.0,8.0,8.0
0,105,0.2658,0.395,0.3392,8.0,8.0,8.0,8.0
0,106,0.2786,0.3198,0.4016,8.0,8.0,8.0,8.0
0,107,0.326,0.263,0.411,8.0,8.0,8.0,8.0
0,108,0.3808,0.2685,0.3507,8.0,8.0,8.0,8.0
0,109,0.3956,0.3165,0.2879,8.0,8.0,8.0,8.0
0,110,0.3713,0.3787,0.25,8.0,8.0,8.0,8.0
0,111,0.3126,0.4195,0.2679,8.0,8.0,8.0,8.0
0,112,0.2729,0.3828,0.3443,8.0,8.0,8.0,8.0
0,113,0.2939,0.2945,0.4116,8.0,8.0,8.0,8.0
0,114,0.3352,0.2603,0.4045,8.0,8.0,8.0,8.0
0,115,0.3724,0.2748,0.3528,8.0,8.0,8.0,8.0
0,116,0.3876,0.3228,0.2896,8.0,8.0,8.0,8.0
0,117,0.3489,0.3962,0.2549,8.0,8.0,8.0,8.0
0,118,0.2995,0.4063,0.2942,8.0,8.0,8.0,8.0
0,119,0.2741,0.3544,0.3715,8.0,8.0,8.0,8.0
0,120,0.288,0.2915,0.4205,8.0,8.0,8.0,8.0
0,121,0.3413,0.278,0.3807,8.0,8.0,8.0,8.0
0,122,0.3889,0.3084,0.3027,8.0,8.0,8.0,8.0
0,123,0.3934,0.3616,0.245,8.0,8.0,8.0,8.0
0,124,0.3557,0.3961,0.2482,8.0,8.0,8.0,8.0
0,125,0.2988,0.4026,0.2986,8.0,8.0,8.0,8.0
0,126,0.2838,0.352,0.3642,8.0,8.0,8.0,8.0
0,127,0.3387,0.2731,0.3882,8.0,8.0,8.0,8.0
0,128,0.4001,0.2508,0.3491,8.0,8.0,8.0,8.0
0,129,0.4326,0.2796,0.2878,8.0,8.0,8.0,8.0
0,130,0.3895,0.3545,0.256,8.0,8.0,8.0,8.0
0,131,0.3154,0.4033,0.2813,8.0,8.0,8.0,8.0
0,132,0.2606,0.404,0.3354,8.0,8.0,8.0,8.0
0,133,0.2767,0.3459,0.3774,8.0,8.0,8.0,8.0
0,134,0.3284,0.2716,0.4,8.0,8.0,8.0,8.0
0,135,0.3924,0.2562,0.3514,8.0,8.0,8.0,8.0
0,136,0.4207,0.2925,0.2868,8.0,8.0,8.0,8.0
0,137,0.37,0.364,0.266,8.0,8.0,8.0,8.0
0,138,0.285,0.4264,0.2886,8.0,8.0,8.0,8.0
0,139,0.2597,0.3939,0.3464,8.0,8.0,8.0,8.0
0,140,0.2966,0.3089,0.3945,8.0,8.0,8.0,8.0
0,141,0.3566,0.2549,0.3885,8.0,8.0,8.0,8.0
0,142,0.4022,0.27,0.3278,8.0,8.0,8.0,8.0
0,143,0.4076,0.3149,0.2775,8.0,8.0,8.0,8.0
0,144,0.3539,0.3791,0.267,8.0,8.0,8.0,8.0
0,145,0.2779,0.4236,0.2985,8.0,8.0,8.0,8.0
0,146,0.2541,0.3798,0.3661,8.0,8.0,8.0,8.0
0,147,0.2846,0.29,0.4254,8.0,8.0,8.0,8.0
0,148,0.3374,0.2493,0.4133,8.0,8.0,8.0,8.0
0,149,0.3909,0.2817,0.3274,8.0,8.0,8.0,8.0
0,150,0.3961,0.3272,0.2767,8.0,8.0,8.0,8.0
0,151,0.3403,0.3878,0.2719,8.0,8.0,8.0,8.0
0,152,0.2785,0.416,0.3055,8.0,8.0,8.0,8.0
0,153,0.2557,0.3668,0.3775,8.0,8.0,8.0,8.0
0,154,0.2872,0.2815,0.4313,8.0,8.0,8.0,8.0
0,155,0.3388,0.2546,0.4066,8.0,8.0,8.0,8.0
0,156,0.3944,0.2876,0.318,8.0,8.0,8.0,8.0
0,157,0.3958,0.3297,0.2745,8.0,8.0,8.0,8.0
0,158,0.3529,0.3787,0.2684,8.0,8.0,8.0,8.0
0,159,0.29,0.4112,0.2988,8.0,8.0,8.0,8.0
0,160,0.2757,0.3676,0.3567,8.0,8.0,8.0,8.0
0,161,0.3051,0.2841,0.4108,8.0,8.0,8.0,8.0
0,162,0.3544,0.2626,0.383,8.0,8.0,8.0,8.0
0,163,0.3929,0.3007,0.3064,8.0,8.0,8.0,8.0
0,164,0.3842,0.3513,0.2645,8.0,8.0,8.0,8.0
0,165,0.3389,0.3833,0.2778,8.0,8.0,8.0,8.0
0,166,0.2861,0.3903,0.3236,8.0,8.0,8.0,8.0
0,167,0.2822,0.3568,0.361,8.0,8.0,8.0,8.0
0,168,0.3183,0.2796,0.4021,8.0,8.0,8.0,8.0
0,169,0.3529,0.2586,0.3885,8.0,8.0,8.0,8.0
0,170,0.383,0.2889,0.3281,8.0,8.0,8.0,8.0
0,171,0.3687,0.3383,0.293,8.0,8.0,8.0,8.0
0,172,0.3207,0.3793,0.3,8.0,8.0,8.0,8.0
0,173,0.2765,0.3817,0.3418,8.0,8.0,8.0,8.0
0,174,0.289,0.3382,0.3728,8.0,8.0,8.0,8.0
0,175,0.3271,0.2754,0.3975,8.0,8.0,8.0,8.0
0,176,0.3654,0.262,0.3726,8.0,8.0,8.0,8.0
0,177,0.398,0.3053,0.2967,8.0,8.0,8.0,8.0
0,178,0.3756,0.3524,0.272,8.0,8.0,8.0,8.0
0,179,0.3102,0.3945,0.2953,8.0,8.0,8.0,8.0
0,180,0.2654,0.3947,0.3399,8.0,8.0,8.0,8.0
0,181,0.2878,0.3462,0.366,8.0,8.0,8.0,8.0
0,182,0.335,0.274,0.391,8.0,8.0,8.0,8.0
0,183,0.3691,0.261,0.3699,8.0,8.0,8.0,8.0
0,184,0.4085,0.3039,0.2876,8.0,8.0,8.0,8.0
0,185,0.3896,0.3486,0.2618,8.0,8.0,8.0,8.0
0,186,0.3116,0.3865,0.3019,8.0,8.0,8.0,8.0
0,187,0.2671,0.3824,0.3505,8.0,8.0,8.0,8.0
0,188,0.2892,0.3293,0.3815,8.0,8.0,8.0,8.0
0,189,0.3407,0.2663,0.393,8.0,8.0,8.0,8.0
0,190,0.372,0.2636,0.3644,8.0,8.0,8.0,8.0
0,191,0.4098,0.3063,0.2839,8.0,8.0,8.0,8.0
0,192,0.3905,0.3517,0.2578,8.0,8.0,8.0,8.0
0,193,0.3102,0.3943,0.2955,8.0,8.0,8.0,8.0
0,194,0.2746,0.3882,0.3372,8.0,8.0,8.0,8.0
0,195,0.2859,0.3388,0.3753,8.0,8.0,8.0,8.0
0,196,0.3304,0.2827,0.3869,8.0,8.0,8.0,8.0
0,197,0.3676,0.2856,0.3468,8.0,8.0,8.0,8.0
0,198,0.3957,0.3193,0.285,8.0,8.0,8.0,8.0
0,199,0.3668,0.3599,0.2733,8.0,8.0,8.0,8.0
0,200,0.298,0.3948,0.3072,8.0,8.0,8.0,8.0
0,201,0.2787,0.3754,0.3459,8.0,8.0,8.0,8.0
0,202,0.3018,0.3241,0.3741,8.0,8.0,8.0,8.0
0,203,0.3413,0.2702,0.3885,8.0,8.0,8.0,8.0
0,204,0.3745,0.2752,0.3503,8.0,8.0,8.0,8.0
0,205,0.3963,0.3157,0.288,8.0,8.0,8.0,8.0
0,206,0.3785,0.3571,0.2644,8.0,8.0,8.0,8.0
0,207,0.3005,0.4012,0.2983,8.0,8.0,8.0,8.0
0,208,0.2771,0.3916,0.3313,8.0,8.0,8.0,8.0
0,209,0.3125,0.3212,0.3663,8.0,8.0,8.0,8.0
0,210,0.3551,0.2612,0.3837,8.0,8.0,8.0,8.0
0,211,0.3838,0.2736,0.3426,8.0,8.0,8.0,8.0
0,212,0.3943,0.3257,0.28,8.0,8.0,8.0,8.0
0,213,0.3724,0.3702,0.2574,8.0,8.0,8.0,8.0
0,214,0.2962,0.4149,0.2889,8.0,8.0,8.0,8.0
0,215,0.2647,0.3999,0.3354,8.0,8.0,8.0,8.0
0,216,0.3051,0.3134,0.3815,8.0,8.0,8.0,8.0
0,217,0.3438,0.2551,0.4011,8.0,8.0,8.0,8.0
0,218,0.3816,0.2776,0.3408,8.0,8.0,8.0,8.0
0,219,0.4048,0.3377,0.2575,8.0,8.0,8.0,8.0
0,220,0.3758,0.3749,0.2493,8.0,8.0,8.0,8.0
0,221,0.299,0.4216,0.2794,8.0,8.0,8.0,8.0
0,222,0.2809,0.416,0.3031,8.0,8.0,8.0,8.0
0,223,0.3178,0.3495,0.3327,8.0,8.0,8.0,8.0
0,224,0.3399,0.2877,0.3724,8.0,8.0,8.0,8.0
0,225,0.3293,0.3403,0.3304,8.0,8.0,8.0,8.0
0,226,0.3378,0.3663,0.2959,8.0,8.0,8.0,8.0
0,227,0.3209,0.3599,0.3192,8.0,8.0,8.0,8.0
0,228,0.2717,0.3744,0.3539,8.0,8.0,8.0,8.0
0,229,0.2908,0.3519,0.3573,8.0,8.0,8.0,8.0
0,230,0.3322,0.2952,0.3726,8.0,8.0,8.0,8.0
0,231,0.3333,0.2974,0.3693,8.0,8.0,8.0,8.0
0,232,0.3593,0.3262,0.3145,8.0,8.0,8.0,8.0
0,233,0.3638,0.33,0.3062,8.0,8.0,8.0,8.0
0,234,0.3569,0.3274,0.3157,8.0,8.0,8.0,8.0
0,235,0.3174,0.3554,0.3272,8.0,8.0,8.0,8.0
0,236,0.3009,0.351,0.3481,8.0,8.0,8.0,8.0
0,237,0.3329,0.3134,0.3537,8.0,8.0,8.0,8.0
0,238,0.3356,0.3068,0.3576,8.0,8.0,8.0,8.0
0,239,0.3553,0.3203,0.3244,8.0,8.0,8.0,8.0
0,240,0.3597,0.321,0.3193,8.0,8.0,8.0,8.0
0,241,0.3232,0.3496,0.3272,8.0,8.0,8.0,8.0
0,242,0.3061,0.3584,0.3355,8.0,8.0,8.0,8.0
0,243,0.3098,0.3435,0.3467,8.0,8.0,8.0,8.0
0,244,0.3396,0.3149,0.3455,8.0,8.0,8.0,8.0
0,245,0.345,0.3056,0.3494,8.0,8.0,8.0,8.0
0,246,0.3564,0.3181,0.3255,8.0,8.0,8.0,8.0
0,247,0.3475,0.3345,0.318,8.0,8.0,8.0,8.0
0,248,0.3142,0.3603,0.3255,8.0,8.0,8.0,8.0
